31,00:06:33.055,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 14 00 00 42 00 00 00 00 60 F7 
32,00:06:33.057,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
33,00:06:33.058,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
34,00:06:33.059,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
35,00:06:33.060,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
36,00:06:33.061,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 16 00 00 42 00 00 00 00 5E F7 
37,00:06:33.070,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
38,00:06:33.071,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
39,00:06:33.072,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
40,00:06:33.073,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0C 00 00 42 00 00 00 00 68 F7 
41,00:06:33.074,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
42,00:06:33.075,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
43,00:06:33.076,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
44,00:06:33.077,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
45,00:06:33.079,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0E 00 00 42 00 00 00 00 66 F7 
46,00:06:33.080,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
47,00:06:33.086,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
48,00:06:33.087,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
49,00:06:33.089,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
50,00:06:33.090,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 14 00 00 42 00 00 00 00 60 F7 
51,00:06:33.091,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
52,00:06:33.096,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
53,00:06:33.098,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
54,00:06:33.099,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
55,00:06:33.100,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 16 00 00 42 00 00 00 00 5E F7 
56,00:06:33.100,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
57,00:06:33.106,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
58,00:06:33.108,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
59,00:06:33.109,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
60,00:06:33.110,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0C 00 00 42 00 00 00 00 68 F7 
61,00:06:33.111,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
62,00:06:33.119,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
63,00:06:33.120,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
64,00:06:33.122,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
65,00:06:33.123,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0E 00 00 42 00 00 00 00 66 F7 
66,00:06:33.125,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
67,00:06:33.126,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
68,00:06:33.131,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
69,00:06:33.132,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
70,00:06:33.134,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
71,00:06:33.134,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 14 00 00 42 00 00 00 00 60 F7 
72,00:06:33.136,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
73,00:06:33.137,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
74,00:06:33.137,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
75,00:06:33.139,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
76,00:06:33.140,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 16 00 00 42 00 00 00 00 5E F7 
77,00:06:33.141,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
78,00:06:33.162,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
79,00:06:33.163,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
80,00:06:33.164,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
81,00:06:33.165,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0C 00 00 42 00 00 00 00 68 F7 
82,00:06:33.167,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
83,00:06:33.168,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
84,00:06:33.169,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
85,00:06:33.170,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
86,00:06:33.171,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0E 00 00 42 00 00 00 00 66 F7 
87,00:06:33.172,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
88,00:06:33.178,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
89,00:06:33.179,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
90,00:06:33.180,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
91,00:06:33.181,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 14 00 00 42 00 00 00 00 60 F7 
92,00:06:33.182,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
93,00:06:33.186,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
94,00:06:33.187,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
95,00:06:33.188,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
96,00:06:33.189,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 16 00 00 42 00 00 00 00 5E F7 
97,00:06:33.190,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
98,00:06:33.197,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
99,00:06:33.198,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
100,00:06:33.199,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
101,00:06:33.200,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0C 00 00 42 00 00 00 00 68 F7 
102,00:06:33.202,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
103,00:06:33.204,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
104,00:06:33.206,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
105,00:06:33.208,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
106,00:06:33.209,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0E 00 00 42 00 00 00 00 66 F7 
107,00:06:33.210,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
108,00:06:33.211,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
109,00:06:33.212,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
110,00:06:33.214,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
111,00:06:33.215,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
112,00:06:33.216,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
113,00:06:33.217,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 14 00 00 42 00 00 00 00 60 F7 
114,00:06:33.219,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
115,00:06:33.228,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
116,00:06:33.229,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
117,00:06:33.231,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
118,00:06:33.232,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 16 00 00 42 00 00 00 00 5E F7 
119,00:06:33.233,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
120,00:06:33.263,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
121,00:06:33.264,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
122,00:06:33.265,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
123,00:06:33.266,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0C 00 00 42 00 00 00 00 68 F7 
124,00:06:33.267,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
125,00:06:33.309,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
126,00:06:33.310,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
127,00:06:33.311,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
128,00:06:33.313,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0E 00 00 42 00 00 00 00 66 F7 
129,00:06:33.314,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
130,00:06:33.356,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
131,00:06:33.357,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
132,00:06:33.358,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
133,00:06:33.359,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 14 00 00 42 00 00 00 00 60 F7 
134,00:06:33.360,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
135,00:06:33.402,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
136,00:06:33.403,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
137,00:06:33.404,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
138,00:06:33.405,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 16 00 00 42 00 00 00 00 5E F7 
139,00:06:33.406,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
140,00:06:33.450,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
141,00:06:33.451,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
142,00:06:33.452,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
143,00:06:33.453,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0C 00 00 42 00 00 00 00 68 F7 
144,00:06:33.454,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
145,00:06:33.458,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
146,00:06:33.459,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
147,00:06:33.460,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
148,00:06:33.461,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0E 00 00 42 00 00 00 00 66 F7 
149,00:06:33.462,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
150,00:06:33.496,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
151,00:06:33.498,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
152,00:06:33.500,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
153,00:06:33.502,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 14 00 00 42 00 00 00 00 60 F7 
154,00:06:33.504,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
155,00:06:33.544,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 04 00 00 42 00 00 00 00 70 F7 
156,00:06:33.545,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 08 00 00 42 00 00 00 00 6C F7 
157,00:06:33.546,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 12 00 00 42 00 00 00 00 62 F7 
158,00:06:33.547,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 16 00 00 42 00 00 00 00 5E F7 
159,00:06:33.548,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
160,00:06:33.592,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 06 00 00 42 00 00 00 00 6E F7 
161,00:06:33.593,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0A 00 00 42 00 00 00 00 6A F7 
162,00:06:33.594,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 10 00 00 42 00 00 00 00 64 F7 
163,00:06:33.595,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 0C 00 00 42 00 00 00 00 68 F7 
164,00:06:33.596,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
165,00:06:33.606,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
166,00:06:33.637,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
167,00:06:33.683,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
168,00:06:33.731,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
169,00:06:33.777,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
170,00:06:33.824,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
171,00:06:33.871,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
172,00:06:33.919,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
173,00:06:33.966,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
174,00:06:34.012,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
175,00:06:34.059,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
176,00:06:34.105,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
177,00:06:34.152,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
178,00:06:34.199,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
179,00:06:34.246,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
180,00:06:34.295,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
181,00:06:34.340,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
182,00:06:34.387,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
183,00:06:34.435,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
184,00:06:34.481,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
185,00:06:34.527,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
186,00:06:34.575,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
187,00:06:34.622,out,System-exclusive (SysEx) Length: 17 bytes,0,,F0 00 01 05 43 00 01 00 00 00 42 00 00 00 00 74 F7 
